,mess_mess-galav,mess_mess-kumard,mess_mess-ssai,remarks_Add-On,remarks_Basic,remarks_Basic-AddOn,day_of_week,time,count
12754,0.0,0.0,1.0,0.0,1.0,0.0,2,783,4
12755,0.0,0.0,1.0,0.0,1.0,0.0,2,784,3
12756,0.0,0.0,1.0,0.0,1.0,0.0,2,785,3
12757,0.0,0.0,1.0,0.0,1.0,0.0,2,786,3
12758,0.0,0.0,1.0,0.0,1.0,0.0,2,787,3
12759,0.0,0.0,1.0,0.0,1.0,0.0,2,788,2
12760,0.0,0.0,1.0,0.0,1.0,0.0,2,789,6
12761,0.0,0.0,1.0,0.0,1.0,0.0,2,790,2
12762,0.0,0.0,1.0,0.0,1.0,0.0,2,791,5
12763,0.0,0.0,1.0,0.0,1.0,0.0,2,792,3
12764,0.0,0.0,1.0,0.0,1.0,0.0,2,793,3
12765,0.0,0.0,1.0,0.0,1.0,0.0,2,794,5
12766,0.0,0.0,1.0,0.0,1.0,0.0,2,795,7
12767,0.0,0.0,1.0,0.0,1.0,0.0,2,796,3
12768,0.0,0.0,1.0,0.0,1.0,0.0,2,797,3
12769,0.0,0.0,1.0,0.0,1.0,0.0,2,798,2
12770,0.0,0.0,1.0,0.0,1.0,0.0,2,799,3
12771,0.0,0.0,1.0,0.0,1.0,0.0,2,800,3
12772,0.0,0.0,1.0,0.0,1.0,0.0,2,801,4
12773,0.0,0.0,1.0,0.0,1.0,0.0,2,802,4
12774,0.0,0.0,1.0,0.0,1.0,0.0,2,803,5
12775,0.0,0.0,1.0,0.0,1.0,0.0,2,804,5
12776,0.0,0.0,1.0,0.0,1.0,0.0,2,805,7
12777,0.0,0.0,1.0,0.0,1.0,0.0,2,806,3
12778,0.0,0.0,1.0,0.0,1.0,0.0,2,807,7
12779,0.0,0.0,1.0,0.0,1.0,0.0,2,808,6
12780,0.0,0.0,1.0,0.0,1.0,0.0,2,809,4
12781,0.0,0.0,1.0,0.0,1.0,0.0,2,810,7
12782,0.0,0.0,1.0,0.0,1.0,0.0,2,811,3
12783,0.0,0.0,1.0,0.0,1.0,0.0,2,812,4
12784,0.0,0.0,1.0,0.0,1.0,0.0,2,813,5
12785,0.0,0.0,1.0,0.0,1.0,0.0,2,814,5
12786,0.0,0.0,1.0,0.0,1.0,0.0,2,815,6
12787,0.0,0.0,1.0,0.0,1.0,0.0,2,816,7
12788,0.0,0.0,1.0,0.0,1.0,0.0,2,817,10
12789,0.0,0.0,1.0,0.0,1.0,0.0,2,818,4
12790,0.0,0.0,1.0,0.0,1.0,0.0,2,819,3
12791,0.0,0.0,1.0,0.0,1.0,0.0,2,820,7
12792,0.0,0.0,1.0,0.0,1.0,0.0,2,821,6
12793,0.0,0.0,1.0,0.0,1.0,0.0,2,822,9
12794,0.0,0.0,1.0,0.0,1.0,0.0,2,823,5
12795,0.0,0.0,1.0,0.0,1.0,0.0,2,824,12
12796,0.0,0.0,1.0,0.0,1.0,0.0,2,825,6
12797,0.0,0.0,1.0,0.0,1.0,0.0,2,826,7
12798,0.0,0.0,1.0,0.0,1.0,0.0,2,827,7
12799,0.0,0.0,1.0,0.0,1.0,0.0,2,828,6
12800,0.0,0.0,1.0,0.0,1.0,0.0,2,829,12
12801,0.0,0.0,1.0,0.0,1.0,0.0,2,830,6
12802,0.0,0.0,1.0,0.0,1.0,0.0,2,831,4
12803,0.0,0.0,1.0,0.0,1.0,0.0,2,832,7
12804,0.0,0.0,1.0,0.0,1.0,0.0,2,833,11
12805,0.0,0.0,1.0,0.0,1.0,0.0,2,834,6
12806,0.0,0.0,1.0,0.0,1.0,0.0,2,835,8
12807,0.0,0.0,1.0,0.0,1.0,0.0,2,836,5
12808,0.0,0.0,1.0,0.0,1.0,0.0,2,837,6
12809,0.0,0.0,1.0,0.0,1.0,0.0,2,838,8
12810,0.0,0.0,1.0,0.0,1.0,0.0,2,839,6
12811,0.0,0.0,1.0,0.0,1.0,0.0,2,840,13
12812,0.0,0.0,1.0,0.0,1.0,0.0,2,841,6
12813,0.0,0.0,1.0,0.0,1.0,0.0,2,842,8
12814,0.0,0.0,1.0,0.0,1.0,0.0,2,843,3
12815,0.0,0.0,1.0,0.0,1.0,0.0,2,844,7
12816,0.0,0.0,1.0,0.0,1.0,0.0,2,845,2
12817,0.0,0.0,1.0,0.0,1.0,0.0,2,846,2
12818,0.0,0.0,1.0,0.0,1.0,0.0,2,847,9
12819,0.0,0.0,1.0,0.0,1.0,0.0,2,848,3
12820,0.0,0.0,1.0,0.0,1.0,0.0,2,849,5
12821,0.0,0.0,1.0,0.0,1.0,0.0,2,850,2
12822,0.0,0.0,1.0,0.0,1.0,0.0,2,851,1
12823,0.0,0.0,1.0,0.0,1.0,0.0,2,852,6
12824,0.0,0.0,1.0,0.0,1.0,0.0,2,853,3
12825,0.0,0.0,1.0,0.0,1.0,0.0,2,854,2
12826,0.0,0.0,1.0,0.0,1.0,0.0,2,857,2
12827,0.0,0.0,1.0,0.0,1.0,0.0,2,858,2
12828,0.0,0.0,1.0,0.0,1.0,0.0,2,860,2
12829,0.0,0.0,1.0,0.0,1.0,0.0,2,861,2
12830,0.0,0.0,1.0,0.0,1.0,0.0,2,862,1
12831,0.0,0.0,1.0,0.0,1.0,0.0,2,863,3
12832,0.0,0.0,1.0,0.0,1.0,0.0,2,865,3
12833,0.0,0.0,1.0,0.0,1.0,0.0,2,867,1
12834,0.0,0.0,1.0,0.0,1.0,0.0,2,868,1
12835,0.0,0.0,1.0,0.0,1.0,0.0,2,869,4
12836,0.0,0.0,1.0,0.0,1.0,0.0,2,873,1
12837,0.0,0.0,1.0,0.0,1.0,0.0,2,874,1
12838,0.0,0.0,1.0,0.0,1.0,0.0,2,876,1
12839,0.0,0.0,1.0,0.0,1.0,0.0,2,1198,1
12840,0.0,0.0,1.0,0.0,1.0,0.0,2,1199,1
12841,0.0,0.0,1.0,0.0,1.0,0.0,2,1200,1
12842,0.0,0.0,1.0,0.0,1.0,0.0,2,1202,3
12843,0.0,0.0,1.0,0.0,1.0,0.0,2,1203,1
12844,0.0,0.0,1.0,0.0,1.0,0.0,2,1204,1
12845,0.0,0.0,1.0,0.0,1.0,0.0,2,1205,2
12846,0.0,0.0,1.0,0.0,1.0,0.0,2,1206,4
12847,0.0,0.0,1.0,0.0,1.0,0.0,2,1207,2
12848,0.0,0.0,1.0,0.0,1.0,0.0,2,1208,6
12849,0.0,0.0,1.0,0.0,1.0,0.0,2,1209,7
12850,0.0,0.0,1.0,0.0,1.0,0.0,2,1210,4
12851,0.0,0.0,1.0,0.0,1.0,0.0,2,1211,5
12852,0.0,0.0,1.0,0.0,1.0,0.0,2,1212,4
12853,0.0,0.0,1.0,0.0,1.0,0.0,2,1213,2
12854,0.0,0.0,1.0,0.0,1.0,0.0,2,1214,8
12855,0.0,0.0,1.0,0.0,1.0,0.0,2,1215,5
12856,0.0,0.0,1.0,0.0,1.0,0.0,2,1216,6
12857,0.0,0.0,1.0,0.0,1.0,0.0,2,1217,5
12858,0.0,0.0,1.0,0.0,1.0,0.0,2,1218,4
12859,0.0,0.0,1.0,0.0,1.0,0.0,2,1219,8
12860,0.0,0.0,1.0,0.0,1.0,0.0,2,1220,7
12861,0.0,0.0,1.0,0.0,1.0,0.0,2,1221,4
12862,0.0,0.0,1.0,0.0,1.0,0.0,2,1222,3
12863,0.0,0.0,1.0,0.0,1.0,0.0,2,1223,10
12864,0.0,0.0,1.0,0.0,1.0,0.0,2,1224,7
12865,0.0,0.0,1.0,0.0,1.0,0.0,2,1225,7
12866,0.0,0.0,1.0,0.0,1.0,0.0,2,1226,9
12867,0.0,0.0,1.0,0.0,1.0,0.0,2,1227,9
12868,0.0,0.0,1.0,0.0,1.0,0.0,2,1228,7
12869,0.0,0.0,1.0,0.0,1.0,0.0,2,1229,9
12870,0.0,0.0,1.0,0.0,1.0,0.0,2,1230,2
12871,0.0,0.0,1.0,0.0,1.0,0.0,2,1231,7
12872,0.0,0.0,1.0,0.0,1.0,0.0,2,1232,4
12873,0.0,0.0,1.0,0.0,1.0,0.0,2,1233,4
12874,0.0,0.0,1.0,0.0,1.0,0.0,2,1234,3
12875,0.0,0.0,1.0,0.0,1.0,0.0,2,1235,3
12876,0.0,0.0,1.0,0.0,1.0,0.0,2,1236,8
12877,0.0,0.0,1.0,0.0,1.0,0.0,2,1237,6
12878,0.0,0.0,1.0,0.0,1.0,0.0,2,1238,3
12879,0.0,0.0,1.0,0.0,1.0,0.0,2,1239,5
12880,0.0,0.0,1.0,0.0,1.0,0.0,2,1240,4
12881,0.0,0.0,1.0,0.0,1.0,0.0,2,1241,4
12882,0.0,0.0,1.0,0.0,1.0,0.0,2,1242,4
12883,0.0,0.0,1.0,0.0,1.0,0.0,2,1243,3
12884,0.0,0.0,1.0,0.0,1.0,0.0,2,1244,5
12885,0.0,0.0,1.0,0.0,1.0,0.0,2,1245,6
12886,0.0,0.0,1.0,0.0,1.0,0.0,2,1246,6
12887,0.0,0.0,1.0,0.0,1.0,0.0,2,1247,3
12888,0.0,0.0,1.0,0.0,1.0,0.0,2,1248,1
12889,0.0,0.0,1.0,0.0,1.0,0.0,2,1249,7
12890,0.0,0.0,1.0,0.0,1.0,0.0,2,1250,6
12891,0.0,0.0,1.0,0.0,1.0,0.0,2,1251,2
12892,0.0,0.0,1.0,0.0,1.0,0.0,2,1252,7
12893,0.0,0.0,1.0,0.0,1.0,0.0,2,1253,4
12894,0.0,0.0,1.0,0.0,1.0,0.0,2,1254,6
12895,0.0,0.0,1.0,0.0,1.0,0.0,2,1255,3
12896,0.0,0.0,1.0,0.0,1.0,0.0,2,1256,10
12897,0.0,0.0,1.0,0.0,1.0,0.0,2,1257,9
12898,0.0,0.0,1.0,0.0,1.0,0.0,2,1258,10
12899,0.0,0.0,1.0,0.0,1.0,0.0,2,1259,3
12900,0.0,0.0,1.0,0.0,1.0,0.0,2,1260,10
12901,0.0,0.0,1.0,0.0,1.0,0.0,2,1261,8
12902,0.0,0.0,1.0,0.0,1.0,0.0,2,1262,8
12903,0.0,0.0,1.0,0.0,1.0,0.0,2,1263,2
12904,0.0,0.0,1.0,0.0,1.0,0.0,2,1264,9
12905,0.0,0.0,1.0,0.0,1.0,0.0,2,1265,5
12906,0.0,0.0,1.0,0.0,1.0,0.0,2,1266,4
12907,0.0,0.0,1.0,0.0,1.0,0.0,2,1267,13
12908,0.0,0.0,1.0,0.0,1.0,0.0,2,1268,6
12909,0.0,0.0,1.0,0.0,1.0,0.0,2,1269,8
12910,0.0,0.0,1.0,0.0,1.0,0.0,2,1270,2
12911,0.0,0.0,1.0,0.0,1.0,0.0,2,1271,7
12912,0.0,0.0,1.0,0.0,1.0,0.0,2,1272,5
12913,0.0,0.0,1.0,0.0,1.0,0.0,2,1273,8
12914,0.0,0.0,1.0,0.0,1.0,0.0,2,1274,8
12915,0.0,0.0,1.0,0.0,1.0,0.0,2,1275,6
12916,0.0,0.0,1.0,0.0,1.0,0.0,2,1276,2
12917,0.0,0.0,1.0,0.0,1.0,0.0,2,1277,5
12918,0.0,0.0,1.0,0.0,1.0,0.0,2,1278,3
12919,0.0,0.0,1.0,0.0,1.0,0.0,2,1279,8
12920,0.0,0.0,1.0,0.0,1.0,0.0,2,1280,11
12921,0.0,0.0,1.0,0.0,1.0,0.0,2,1281,3
12922,0.0,0.0,1.0,0.0,1.0,0.0,2,1282,4
12923,0.0,0.0,1.0,0.0,1.0,0.0,2,1283,9
12924,0.0,0.0,1.0,0.0,1.0,0.0,2,1284,4
12925,0.0,0.0,1.0,0.0,1.0,0.0,2,1285,3
12926,0.0,0.0,1.0,0.0,1.0,0.0,2,1286,2
12927,0.0,0.0,1.0,0.0,1.0,0.0,2,1287,2
12928,0.0,0.0,1.0,0.0,1.0,0.0,2,1288,8
12929,0.0,0.0,1.0,0.0,1.0,0.0,2,1289,7
12930,0.0,0.0,1.0,0.0,1.0,0.0,2,1290,7
12931,0.0,0.0,1.0,0.0,1.0,0.0,2,1291,4
12932,0.0,0.0,1.0,0.0,1.0,0.0,2,1292,5
12933,0.0,0.0,1.0,0.0,1.0,0.0,2,1293,7
12934,0.0,0.0,1.0,0.0,1.0,0.0,2,1294,8
12935,0.0,0.0,1.0,0.0,1.0,0.0,2,1295,8
12936,0.0,0.0,1.0,0.0,1.0,0.0,2,1296,7
12937,0.0,0.0,1.0,0.0,1.0,0.0,2,1297,3
12938,0.0,0.0,1.0,0.0,1.0,0.0,2,1298,3
12939,0.0,0.0,1.0,0.0,1.0,0.0,2,1299,6
12940,0.0,0.0,1.0,0.0,1.0,0.0,2,1300,5
12941,0.0,0.0,1.0,0.0,1.0,0.0,2,1301,5
12942,0.0,0.0,1.0,0.0,1.0,0.0,2,1302,6
12943,0.0,0.0,1.0,0.0,1.0,0.0,2,1303,2
12944,0.0,0.0,1.0,0.0,1.0,0.0,2,1304,1
12945,0.0,0.0,1.0,0.0,1.0,0.0,2,1305,3
12946,0.0,0.0,1.0,0.0,1.0,0.0,2,1306,3
12947,0.0,0.0,1.0,0.0,1.0,0.0,2,1307,3
12948,0.0,0.0,1.0,0.0,1.0,0.0,2,1308,2
12949,0.0,0.0,1.0,0.0,1.0,0.0,2,1309,2
12950,0.0,0.0,1.0,0.0,1.0,0.0,2,1310,3
12951,0.0,0.0,1.0,0.0,1.0,0.0,2,1311,2
12952,0.0,0.0,1.0,0.0,1.0,0.0,2,1313,4
12953,0.0,0.0,1.0,0.0,1.0,0.0,2,1315,2
12954,0.0,0.0,1.0,0.0,1.0,0.0,2,1316,1
12955,0.0,0.0,1.0,0.0,1.0,0.0,2,1317,2
12956,0.0,0.0,1.0,0.0,1.0,0.0,2,1320,1
12957,0.0,0.0,1.0,0.0,1.0,0.0,2,1321,1
12958,0.0,0.0,1.0,0.0,1.0,0.0,2,1322,1
12959,0.0,0.0,1.0,0.0,1.0,0.0,2,1325,1
12960,0.0,0.0,1.0,0.0,0.0,1.0,2,755,1
12961,0.0,0.0,1.0,0.0,0.0,1.0,2,757,1
12962,0.0,0.0,1.0,0.0,0.0,1.0,2,768,2
12963,0.0,0.0,1.0,0.0,0.0,1.0,2,769,2
12964,0.0,0.0,1.0,0.0,0.0,1.0,2,771,1
12965,0.0,0.0,1.0,0.0,0.0,1.0,2,785,1
12966,0.0,0.0,1.0,0.0,0.0,1.0,2,792,1
12967,0.0,0.0,1.0,0.0,0.0,1.0,2,793,1
12968,0.0,0.0,1.0,0.0,0.0,1.0,2,794,2
12969,0.0,0.0,1.0,0.0,0.0,1.0,2,795,2
12970,0.0,0.0,1.0,0.0,0.0,1.0,2,812,2
12971,0.0,0.0,1.0,0.0,0.0,1.0,2,819,1
12972,0.0,0.0,1.0,0.0,0.0,1.0,2,823,1
12973,0.0,0.0,1.0,0.0,0.0,1.0,2,828,2
12974,0.0,0.0,1.0,0.0,0.0,1.0,2,829,1
12975,0.0,0.0,1.0,0.0,0.0,1.0,2,832,1
12976,0.0,0.0,1.0,0.0,0.0,1.0,2,833,1
12977,0.0,0.0,1.0,0.0,0.0,1.0,2,845,1
12978,0.0,0.0,1.0,0.0,0.0,1.0,2,846,1
12979,0.0,0.0,1.0,0.0,0.0,1.0,2,848,1
12980,0.0,0.0,1.0,0.0,0.0,1.0,2,849,1
12981,0.0,0.0,1.0,0.0,0.0,1.0,2,859,1
12982,0.0,0.0,1.0,0.0,0.0,1.0,2,862,1
12983,0.0,0.0,1.0,0.0,0.0,1.0,2,882,1
12984,0.0,0.0,1.0,0.0,0.0,1.0,2,1202,1
12985,0.0,0.0,1.0,0.0,0.0,1.0,2,1204,1
12986,0.0,0.0,1.0,0.0,0.0,1.0,2,1206,1
12987,0.0,0.0,1.0,0.0,0.0,1.0,2,1219,1
12988,0.0,0.0,1.0,0.0,0.0,1.0,2,1223,1
12989,0.0,0.0,1.0,0.0,0.0,1.0,2,1230,1
12990,0.0,0.0,1.0,0.0,0.0,1.0,2,1234,1
12991,0.0,0.0,1.0,0.0,0.0,1.0,2,1238,1
12992,0.0,0.0,1.0,0.0,0.0,1.0,2,1239,1
12993,0.0,0.0,1.0,0.0,0.0,1.0,2,1247,1
12994,0.0,0.0,1.0,0.0,0.0,1.0,2,1249,1
12995,0.0,0.0,1.0,0.0,0.0,1.0,2,1265,1
12996,0.0,0.0,1.0,0.0,0.0,1.0,2,1268,1
12997,0.0,0.0,1.0,0.0,0.0,1.0,2,1275,1
12998,0.0,0.0,1.0,0.0,0.0,1.0,2,1280,1
12999,0.0,0.0,1.0,0.0,0.0,1.0,2,1290,1
13000,0.0,0.0,1.0,1.0,0.0,0.0,3,480,3
13001,0.0,0.0,1.0,1.0,0.0,0.0,3,481,2
13002,0.0,0.0,1.0,1.0,0.0,0.0,3,482,1
13003,0.0,0.0,1.0,1.0,0.0,0.0,3,483,4
13004,0.0,0.0,1.0,1.0,0.0,0.0,3,484,8
13005,0.0,0.0,1.0,1.0,0.0,0.0,3,485,3
13006,0.0,0.0,1.0,1.0,0.0,0.0,3,486,4
13007,0.0,0.0,1.0,1.0,0.0,0.0,3,487,5
13008,0.0,0.0,1.0,1.0,0.0,0.0,3,489,7
13009,0.0,0.0,1.0,1.0,0.0,0.0,3,490,3
13010,0.0,0.0,1.0,1.0,0.0,0.0,3,491,10
13011,0.0,0.0,1.0,1.0,0.0,0.0,3,492,6
13012,0.0,0.0,1.0,1.0,0.0,0.0,3,493,3
13013,0.0,0.0,1.0,1.0,0.0,0.0,3,494,6
13014,0.0,0.0,1.0,1.0,0.0,0.0,3,495,7
13015,0.0,0.0,1.0,1.0,0.0,0.0,3,496,8
13016,0.0,0.0,1.0,1.0,0.0,0.0,3,497,6
13017,0.0,0.0,1.0,1.0,0.0,0.0,3,498,2
13018,0.0,0.0,1.0,1.0,0.0,0.0,3,499,1
13019,0.0,0.0,1.0,1.0,0.0,0.0,3,500,6
13020,0.0,0.0,1.0,1.0,0.0,0.0,3,501,4
13021,0.0,0.0,1.0,1.0,0.0,0.0,3,502,6
13022,0.0,0.0,1.0,1.0,0.0,0.0,3,503,3
13023,0.0,0.0,1.0,1.0,0.0,0.0,3,504,8
13024,0.0,0.0,1.0,1.0,0.0,0.0,3,505,3
13025,0.0,0.0,1.0,1.0,0.0,0.0,3,506,4
13026,0.0,0.0,1.0,1.0,0.0,0.0,3,508,5
13027,0.0,0.0,1.0,1.0,0.0,0.0,3,509,2
13028,0.0,0.0,1.0,1.0,0.0,0.0,3,510,4
13029,0.0,0.0,1.0,1.0,0.0,0.0,3,511,4
13030,0.0,0.0,1.0,1.0,0.0,0.0,3,512,2
13031,0.0,0.0,1.0,1.0,0.0,0.0,3,513,9
13032,0.0,0.0,1.0,1.0,0.0,0.0,3,514,6
13033,0.0,0.0,1.0,1.0,0.0,0.0,3,515,6
13034,0.0,0.0,1.0,1.0,0.0,0.0,3,516,7
13035,0.0,0.0,1.0,1.0,0.0,0.0,3,517,4
13036,0.0,0.0,1.0,1.0,0.0,0.0,3,518,5
13037,0.0,0.0,1.0,1.0,0.0,0.0,3,519,4
13038,0.0,0.0,1.0,1.0,0.0,0.0,3,520,3
13039,0.0,0.0,1.0,1.0,0.0,0.0,3,521,5
13040,0.0,0.0,1.0,1.0,0.0,0.0,3,522,3
13041,0.0,0.0,1.0,1.0,0.0,0.0,3,524,5
13042,0.0,0.0,1.0,1.0,0.0,0.0,3,525,2
13043,0.0,0.0,1.0,1.0,0.0,0.0,3,526,4
13044,0.0,0.0,1.0,1.0,0.0,0.0,3,527,3
13045,0.0,0.0,1.0,1.0,0.0,0.0,3,528,3
13046,0.0,0.0,1.0,1.0,0.0,0.0,3,529,2
13047,0.0,0.0,1.0,1.0,0.0,0.0,3,530,2
13048,0.0,0.0,1.0,1.0,0.0,0.0,3,531,4
13049,0.0,0.0,1.0,1.0,0.0,0.0,3,532,4
13050,0.0,0.0,1.0,1.0,0.0,0.0,3,533,2
13051,0.0,0.0,1.0,1.0,0.0,0.0,3,534,5
13052,0.0,0.0,1.0,1.0,0.0,0.0,3,535,8
13053,0.0,0.0,1.0,1.0,0.0,0.0,3,536,4
13054,0.0,0.0,1.0,1.0,0.0,0.0,3,537,5
13055,0.0,0.0,1.0,1.0,0.0,0.0,3,538,3
13056,0.0,0.0,1.0,1.0,0.0,0.0,3,539,8
13057,0.0,0.0,1.0,1.0,0.0,0.0,3,540,5
13058,0.0,0.0,1.0,1.0,0.0,0.0,3,541,5
13059,0.0,0.0,1.0,1.0,0.0,0.0,3,542,9
13060,0.0,0.0,1.0,1.0,0.0,0.0,3,543,16
13061,0.0,0.0,1.0,1.0,0.0,0.0,3,544,7
13062,0.0,0.0,1.0,1.0,0.0,0.0,3,545,11
13063,0.0,0.0,1.0,1.0,0.0,0.0,3,546,6
13064,0.0,0.0,1.0,1.0,0.0,0.0,3,547,10
13065,0.0,0.0,1.0,1.0,0.0,0.0,3,548,12
13066,0.0,0.0,1.0,1.0,0.0,0.0,3,549,7
13067,0.0,0.0,1.0,1.0,0.0,0.0,3,550,10
13068,0.0,0.0,1.0,1.0,0.0,0.0,3,551,7
13069,0.0,0.0,1.0,1.0,0.0,0.0,3,552,10
13070,0.0,0.0,1.0,1.0,0.0,0.0,3,553,7
13071,0.0,0.0,1.0,1.0,0.0,0.0,3,554,11
13072,0.0,0.0,1.0,1.0,0.0,0.0,3,555,13
13073,0.0,0.0,1.0,1.0,0.0,0.0,3,556,6
13074,0.0,0.0,1.0,1.0,0.0,0.0,3,557,8
13075,0.0,0.0,1.0,1.0,0.0,0.0,3,558,5
13076,0.0,0.0,1.0,1.0,0.0,0.0,3,559,6
13077,0.0,0.0,1.0,1.0,0.0,0.0,3,560,11
13078,0.0,0.0,1.0,1.0,0.0,0.0,3,561,9
13079,0.0,0.0,1.0,1.0,0.0,0.0,3,562,6
13080,0.0,0.0,1.0,1.0,0.0,0.0,3,563,5
13081,0.0,0.0,1.0,1.0,0.0,0.0,3,564,5
13082,0.0,0.0,1.0,1.0,0.0,0.0,3,565,6
13083,0.0,0.0,1.0,1.0,0.0,0.0,3,566,3
13084,0.0,0.0,1.0,1.0,0.0,0.0,3,567,9
13085,0.0,0.0,1.0,1.0,0.0,0.0,3,568,7
13086,0.0,0.0,1.0,1.0,0.0,0.0,3,569,5
13087,0.0,0.0,1.0,1.0,0.0,0.0,3,570,2
13088,0.0,0.0,1.0,1.0,0.0,0.0,3,571,6
13089,0.0,0.0,1.0,1.0,0.0,0.0,3,572,2
13090,0.0,0.0,1.0,1.0,0.0,0.0,3,573,3
13091,0.0,0.0,1.0,1.0,0.0,0.0,3,574,2
13092,0.0,0.0,1.0,1.0,0.0,0.0,3,575,4
13093,0.0,0.0,1.0,1.0,0.0,0.0,3,576,6
13094,0.0,0.0,1.0,1.0,0.0,0.0,3,577,3
13095,0.0,0.0,1.0,1.0,0.0,0.0,3,578,7
13096,0.0,0.0,1.0,1.0,0.0,0.0,3,579,7
13097,0.0,0.0,1.0,1.0,0.0,0.0,3,580,6
13098,0.0,0.0,1.0,1.0,0.0,0.0,3,581,7
13099,0.0,0.0,1.0,1.0,0.0,0.0,3,582,11
13100,0.0,0.0,1.0,1.0,0.0,0.0,3,583,5
13101,0.0,0.0,1.0,1.0,0.0,0.0,3,584,7
13102,0.0,0.0,1.0,1.0,0.0,0.0,3,585,3
13103,0.0,0.0,1.0,1.0,0.0,0.0,3,586,5
13104,0.0,0.0,1.0,1.0,0.0,0.0,3,587,8
13105,0.0,0.0,1.0,1.0,0.0,0.0,3,588,8
13106,0.0,0.0,1.0,1.0,0.0,0.0,3,589,1
13107,0.0,0.0,1.0,1.0,0.0,0.0,3,590,3
13108,0.0,0.0,1.0,1.0,0.0,0.0,3,591,4
13109,0.0,0.0,1.0,1.0,0.0,0.0,3,592,4
13110,0.0,0.0,1.0,1.0,0.0,0.0,3,593,11
13111,0.0,0.0,1.0,1.0,0.0,0.0,3,594,5
13112,0.0,0.0,1.0,1.0,0.0,0.0,3,595,4
13113,0.0,0.0,1.0,1.0,0.0,0.0,3,596,4
13114,0.0,0.0,1.0,1.0,0.0,0.0,3,597,3
13115,0.0,0.0,1.0,1.0,0.0,0.0,3,598,5
13116,0.0,0.0,1.0,1.0,0.0,0.0,3,599,1
13117,0.0,0.0,1.0,1.0,0.0,0.0,3,600,4
13118,0.0,0.0,1.0,1.0,0.0,0.0,3,601,2
13119,0.0,0.0,1.0,1.0,0.0,0.0,3,602,8
13120,0.0,0.0,1.0,1.0,0.0,0.0,3,603,4
13121,0.0,0.0,1.0,1.0,0.0,0.0,3,604,3
13122,0.0,0.0,1.0,1.0,0.0,0.0,3,605,6
13123,0.0,0.0,1.0,1.0,0.0,0.0,3,606,1
13124,0.0,0.0,1.0,1.0,0.0,0.0,3,607,4
13125,0.0,0.0,1.0,1.0,0.0,0.0,3,608,2
13126,0.0,0.0,1.0,1.0,0.0,0.0,3,610,3
13127,0.0,0.0,1.0,1.0,0.0,0.0,3,611,2
13128,0.0,0.0,1.0,1.0,0.0,0.0,3,612,4
13129,0.0,0.0,1.0,1.0,0.0,0.0,3,613,4
13130,0.0,0.0,1.0,1.0,0.0,0.0,3,614,2
13131,0.0,0.0,1.0,1.0,0.0,0.0,3,615,2
13132,0.0,0.0,1.0,1.0,0.0,0.0,3,617,3
13133,0.0,0.0,1.0,1.0,0.0,0.0,3,619,1
13134,0.0,0.0,1.0,1.0,0.0,0.0,3,620,1
13135,0.0,0.0,1.0,1.0,0.0,0.0,3,750,1
13136,0.0,0.0,1.0,1.0,0.0,0.0,3,751,1
13137,0.0,0.0,1.0,1.0,0.0,0.0,3,752,3
13138,0.0,0.0,1.0,1.0,0.0,0.0,3,753,4
13139,0.0,0.0,1.0,1.0,0.0,0.0,3,754,3
13140,0.0,0.0,1.0,1.0,0.0,0.0,3,755,5
13141,0.0,0.0,1.0,1.0,0.0,0.0,3,756,5
13142,0.0,0.0,1.0,1.0,0.0,0.0,3,757,4
13143,0.0,0.0,1.0,1.0,0.0,0.0,3,758,3
13144,0.0,0.0,1.0,1.0,0.0,0.0,3,759,4
13145,0.0,0.0,1.0,1.0,0.0,0.0,3,760,4
13146,0.0,0.0,1.0,1.0,0.0,0.0,3,761,3
13147,0.0,0.0,1.0,1.0,0.0,0.0,3,762,6
13148,0.0,0.0,1.0,1.0,0.0,0.0,3,763,2
13149,0.0,0.0,1.0,1.0,0.0,0.0,3,764,2
13150,0.0,0.0,1.0,1.0,0.0,0.0,3,765,2
13151,0.0,0.0,1.0,1.0,0.0,0.0,3,766,3
13152,0.0,0.0,1.0,1.0,0.0,0.0,3,767,4
13153,0.0,0.0,1.0,1.0,0.0,0.0,3,769,2
13154,0.0,0.0,1.0,1.0,0.0,0.0,3,770,4
13155,0.0,0.0,1.0,1.0,0.0,0.0,3,771,4
13156,0.0,0.0,1.0,1.0,0.0,0.0,3,772,7
13157,0.0,0.0,1.0,1.0,0.0,0.0,3,773,2
13158,0.0,0.0,1.0,1.0,0.0,0.0,3,774,6
13159,0.0,0.0,1.0,1.0,0.0,0.0,3,775,4
13160,0.0,0.0,1.0,1.0,0.0,0.0,3,776,4
13161,0.0,0.0,1.0,1.0,0.0,0.0,3,777,8
13162,0.0,0.0,1.0,1.0,0.0,0.0,3,778,4
13163,0.0,0.0,1.0,1.0,0.0,0.0,3,779,4
13164,0.0,0.0,1.0,1.0,0.0,0.0,3,780,4
13165,0.0,0.0,1.0,1.0,0.0,0.0,3,781,1
13166,0.0,0.0,1.0,1.0,0.0,0.0,3,783,4
13167,0.0,0.0,1.0,1.0,0.0,0.0,3,784,4
13168,0.0,0.0,1.0,1.0,0.0,0.0,3,785,5
13169,0.0,0.0,1.0,1.0,0.0,0.0,3,786,4
13170,0.0,0.0,1.0,1.0,0.0,0.0,3,787,2
